2026-01-24 09:34:52,286 [INFO] budget_app: Logger initialized successfully
2026-01-24 09:34:53,729 [INFO] budget_app: Database engine initialized
2026-01-24 09:35:49,741 [INFO] budget_app: Logger initialized successfully
2026-01-24 09:35:49,948 [INFO] budget_app: Database engine initialized
2026-01-24 09:36:11,148 [INFO] budget_app: Creating bank link token for user e9eac002-4d97-4d3a-8c19-f0ee261f4bf3
2026-01-24 09:36:11,148 [INFO] budget_app: Creating bank link token for user e9eac002-4d97-4d3a-8c19-f0ee261f4bf3
2026-01-24 09:36:57,441 [DEBUG] budget_app: Unknown account subtype encountered: cd
2026-01-24 09:36:57,441 [DEBUG] budget_app: Unknown account subtype encountered: credit card
2026-01-24 09:36:57,441 [DEBUG] budget_app: Unknown account subtype encountered: money market
2026-01-24 09:36:57,441 [DEBUG] budget_app: Unknown account subtype encountered: ira
2026-01-24 09:36:57,441 [DEBUG] budget_app: Unknown account subtype encountered: 401k
2026-01-24 09:36:57,442 [DEBUG] budget_app: Unknown account subtype encountered: cash management
2026-01-24 09:36:57,442 [DEBUG] budget_app: Unknown account subtype encountered: credit card
2026-01-24 09:36:59,017 [INFO] budget_app: Transaction added: transaction_id=GDxy1vx8A1terBeV6kpEudqLPrQNgPi6aLWEE, account_id=GDxy1vx8A1terBeV6kpEudqwk7oVEgc69Zey4
2026-01-24 09:36:59,019 [INFO] budget_app: Transaction added: transaction_id=wmXbrMXywrfQlXQmR6kAuzXV4nQej4uPGarWR, account_id=GDxy1vx8A1terBeV6kpEudqwk7oVEgc69Zey4
2026-01-24 09:36:59,022 [INFO] budget_app: Transaction added: transaction_id=45kalNkBDlt8Lz89WJKjcG3xezp1qeFJoKgDq, account_id=GDxy1vx8A1terBeV6kpEudqwk7oVEgc69Zey4
2026-01-24 09:36:59,024 [INFO] budget_app: Transaction added: transaction_id=NDj7Wvjm6Wto4jo6BgJZuwxz34BKa3Iy3zreL, account_id=GDxy1vx8A1terBeV6kpEudqwk7oVEgc69Zey4
2026-01-24 09:36:59,027 [INFO] budget_app: Transaction added: transaction_id=PDZQGvZ96GtnPknVErmvsgwnZP6qaZHo1nw3w, account_id=GDxy1vx8A1terBeV6kpEudqwk7oVEgc69Zey4
2026-01-24 09:36:59,029 [INFO] budget_app: Transaction added: transaction_id=jnmJoBm1NotbglbPM3nBcDbL9WaBe9f6Ejyp1, account_id=GDxy1vx8A1terBeV6kpEudqwk7oVEgc69Zey4
2026-01-24 09:36:59,032 [INFO] budget_app: Transaction added: transaction_id=8EjDzejaAzHlW3lnVQ5ACBe3AvERrAiWnRxd4, account_id=GDxy1vx8A1terBeV6kpEudqwk7oVEgc69Zey4
2026-01-24 09:36:59,034 [INFO] budget_app: Transaction added: transaction_id=5mM4qPM3Rqfk8ZkgV1rpu1x8oBELRoi5vEZNK, account_id=GDxy1vx8A1terBeV6kpEudqwk7oVEgc69Zey4
2026-01-24 09:36:59,037 [INFO] budget_app: Transaction added: transaction_id=7D5ar75dmrt8xj8dQNnmcypLWxqoAWcdZaNvd, account_id=GDxy1vx8A1terBeV6kpEudqwk7oVEgc69Zey4
2026-01-24 09:36:59,039 [INFO] budget_app: Transaction added: transaction_id=JDN4ovNA6otM34MB6RAqcPxGD3eWdDcBAGdR8, account_id=GDxy1vx8A1terBeV6kpEudqwk7oVEgc69Zey4
2026-01-24 09:36:59,042 [INFO] budget_app: Transaction added: transaction_id=qy1bnP1WMnsN9RN6bq7ZhnyrmB3A4mfgE5dwD, account_id=GDxy1vx8A1terBeV6kpEudqwk7oVEgc69Zey4
2026-01-24 09:36:59,044 [INFO] budget_app: Transaction added: transaction_id=lnQ98xQpj8t9Wp97q5VBc8pRv1LbXvtp45Zbv, account_id=GDxy1vx8A1terBeV6kpEudqwk7oVEgc69Zey4
2026-01-24 09:36:59,047 [INFO] budget_app: Transaction added: transaction_id=kWQxg3QLPgCeXZepmboguNxPe4p8BeiL93WZl, account_id=GDxy1vx8A1terBeV6kpEudqwk7oVEgc69Zey4
2026-01-24 09:36:59,049 [INFO] budget_app: Transaction added: transaction_id=EDBwZGBobZtjqRjVgZM8sNwMrqLKJri4yMjDa, account_id=GDxy1vx8A1terBeV6kpEudqwk7oVEgc69Zey4
2026-01-24 09:36:59,051 [INFO] budget_app: Transaction added: transaction_id=eWxPZlx73ZCo9goa3bDkuZa8mXJEbmCrgXM6a, account_id=GDxy1vx8A1terBeV6kpEudqwk7oVEgc69Zey4
2026-01-24 09:36:59,054 [INFO] budget_app: Transaction added: transaction_id=xnWgz1W9yztm6KmyqQ7wCqjzwDoVAwf61ZnDj, account_id=GDxy1vx8A1terBeV6kpEudqwk7oVEgc69Zey4
2026-01-24 09:36:59,057 [INFO] budget_app: Transaction added: transaction_id=nnQMWaQgeWtb5mbA1B7qcwDrEpZamEIAoX6zz, account_id=GDxy1vx8A1terBeV6kpEudqwk7oVEgc69Zey4
2026-01-24 09:36:59,059 [INFO] budget_app: Transaction added: transaction_id=KDN4gvNG6gt1xZ1WknoECQvj1xqmK1SRyjVzP, account_id=GDxy1vx8A1terBeV6kpEudqwk7oVEgc69Zey4
2026-01-24 09:36:59,061 [INFO] budget_app: Transaction added: transaction_id=QDGXnwGv6ntnjMnlQG68s7nWVjgKlVSw1nky3, account_id=GDxy1vx8A1terBeV6kpEudqwk7oVEgc69Zey4
2026-01-24 09:36:59,064 [INFO] budget_app: Transaction added: transaction_id=ZWy83Xyr63Cno7nPyJZwsJAEag6N5aie3v8Qb, account_id=GDxy1vx8A1terBeV6kpEudqwk7oVEgc69Zey4
2026-01-24 09:36:59,066 [INFO] budget_app: Transaction added: transaction_id=MDNjkvNb6ktpalpDJjXnCrR5za76AzcLK5Dnz, account_id=GDxy1vx8A1terBeV6kpEudqwk7oVEgc69Zey4
2026-01-24 09:36:59,069 [INFO] budget_app: Transaction added: transaction_id=1EM4ndMK5nHQaZQkgPNwuLGPxrND3xcpzaQWN, account_id=GDxy1vx8A1terBeV6kpEudqwk7oVEgc69Zey4
2026-01-24 09:36:59,071 [INFO] budget_app: Transaction added: transaction_id=WDyLrvylVrtd19dvzemWfZdQ31ypE3C6R5WLJ, account_id=GDxy1vx8A1terBeV6kpEudqwk7oVEgc69Zey4
2026-01-24 09:36:59,074 [INFO] budget_app: Transaction added: transaction_id=rnWgbkWA1bt7KL7m9q6euZLVjgd6mjC7QXlZQ, account_id=GDxy1vx8A1terBeV6kpEudqwk7oVEgc69Zey4
